customer_id,year_birth,education,marital_status,income,kidhome,teenhome,signup_date
322,1978,Graduation,Together,42554,1,1,2013-01-12 00:00:00
10897,1974,Graduation,Married,67445,0,1,2012-08-12 00:00:00
123,1951,Graduation,Widow,67046,0,1,2013-01-06 00:00:00
6103,1948,Graduation,Married,42192,0,0,2013-09-06 00:00:00
7899,1952,PhD,Married,77610,0,1,2012-10-29 00:00:00
10500,1984,Graduation,Married,31761,1,0,2014-04-05 00:00:00
1655,1979,Graduation,Together,34350,1,0,2013-10-19 00:00:00
2406,1949,Graduation,Together,54591,0,1,2013-08-05 00:00:00
2712,1956,Graduation,Married,71866,0,1,2013-12-25 00:00:00
5517,1969,Graduation,Married,25293,1,0,2013-09-15 00:00:00
10643,1987,PhD,Single,42000,0,0,2013-01-10 00:00:00
2254,1983,Graduation,Married,69520,0,0,2013-07-07 00:00:00
10281,1970,Graduation,Divorced,64713,1,0,2014-02-07 00:00:00
6958,1977,Master,Married,27889,1,0,2013-07-05 00:00:00
954,1960,Basic,Widow,22123,0,0,2014-03-27 00:00:00
5079,1971,Graduation,Married,52247.25135,1,1,2013-03-03 00:00:00
10339,1954,Master,Together,52247.25135,0,1,2013-06-23 00:00:00
4643,1973,Graduation,Married,27803,1,0,2012-08-26 00:00:00
3117,1955,Graduation,Single,52247.25135,0,1,2013-10-18 00:00:00
6497,1960,Graduation,Married,51651,0,1,2012-11-07 00:00:00
5396,1988,Graduation,Married,68487,0,0,2013-01-13 00:00:00
5250,1943,Master,Widow,52247.25135,0,0,2013-10-30 00:00:00
1052,1969,Graduation,Married,56796,0,1,2013-02-16 00:00:00
2802,1992,2n Cycle,Married,87000,0,0,2012-12-15 00:00:00
6343,1959,Graduation,Married,79823,0,1,2014-03-31 00:00:00
6507,1980,Graduation,Single,30828,1,0,2013-10-04 00:00:00
7901,1971,Master,Married,34109,0,1,2013-11-06 00:00:00
4865,1974,Master,Divorced,53367,1,1,2013-08-31 00:00:00
2686,1969,Basic,Together,22390,0,0,2013-10-21 00:00:00
3107,1976,Graduation,Together,71322,0,1,2014-05-02 00:00:00
7734,1993,Graduation,Absurd,79244,0,0,2012-12-19 00:00:00
1146,1949,Master,Together,49912,0,1,2012-09-07 00:00:00
11031,1950,PhD,Married,48699,1,1,2013-05-21 00:00:00
7428,1975,Graduation,Together,80144,0,0,2013-09-30 00:00:00
975,1956,Graduation,Single,54252,1,1,2013-05-28 00:00:00
1103,1976,Master,Married,81929,1,0,2012-09-29 00:00:00
3422,1975,Graduation,Married,76068,0,1,2012-11-29 00:00:00
1055,1976,Master,Married,53204,1,1,2014-03-20 00:00:00
6544,1949,PhD,Together,67911,0,1,2014-05-22 00:00:00
1241,1984,2n Cycle,Married,14796,1,0,2012-09-17 00:00:00
2909,1974,PhD,Married,78128,0,1,2014-02-19 00:00:00
5802,1972,Basic,Married,14188,0,0,2013-02-28 00:00:00
1407,1986,Basic,Married,20425,1,0,2012-10-29 00:00:00
6183,1962,Master,Married,58646,0,1,2013-06-10 00:00:00
340,1970,Graduation,Divorced,72967,0,1,2012-12-15 00:00:00
5991,1949,Master,Married,48150,0,1,2013-06-08 00:00:00
3104,1961,Graduation,Single,82332,0,0,2012-09-17 00:00:00
9729,1955,Graduation,Widow,58275,1,1,2013-06-02 00:00:00
1008,1981,PhD,Together,44953,0,0,2012-12-21 00:00:00
11091,1953,Graduation,Together,34587,1,1,2014-05-16 00:00:00
3969,1974,Master,Together,43018,0,1,2013-11-01 00:00:00
1916,1954,Master,Married,45736,0,1,2013-07-24 00:00:00
9907,1969,Master,Together,66476,0,1,2013-12-04 00:00:00
87,1981,2n Cycle,Married,27733,1,0,2013-08-26 00:00:00
8659,1952,PhD,Together,69805,0,1,2014-01-21 00:00:00
6262,1962,Master,Single,72217,0,0,2013-04-10 00:00:00
6147,1971,Graduation,Divorced,25818,1,0,2012-10-18 00:00:00
8832,1976,Master,Together,37509,1,0,2012-09-12 00:00:00
10067,1976,2n Cycle,Together,25176,1,1,2013-08-10 00:00:00
7532,1980,Graduation,Married,43586,0,1,2012-08-30 00:00:00
4915,1956,2n Cycle,Married,53230,0,1,2012-08-03 00:00:00
2115,1957,Graduation,Together,50116,1,1,2014-06-20 00:00:00
2088,1972,Graduation,Together,84906,0,0,2013-10-04 00:00:00
2493,1966,Graduation,Married,61286,0,1,2013-08-02 00:00:00
6292,1986,PhD,Married,82333,0,0,2013-03-30 00:00:00
1631,1965,PhD,Together,65220,0,0,2012-09-03 00:00:00
10104,1974,Graduation,Together,33590,2,1,2013-11-03 00:00:00
3006,1976,Graduation,Divorced,30992,1,0,2013-04-22 00:00:00
3919,1976,Master,Single,72309,0,0,2013-03-11 00:00:00
11181,1949,PhD,Married,156924,0,0,2013-08-29 00:00:00
642,1980,Basic,Married,16005,1,0,2012-08-14 00:00:00
4369,1957,Master,Absurd,65487,0,0,2014-01-10 00:00:00
10127,1965,Graduation,Married,58692,0,1,2014-04-06 00:00:00
271,1969,Graduation,Widow,40590,1,1,2013-10-02 00:00:00
4973,1970,Graduation,Single,20587,1,0,2014-05-11 00:00:00
2948,1954,Master,Divorced,62637,0,1,2014-03-01 00:00:00
2715,1966,Master,Divorced,29435,1,1,2012-08-06 00:00:00
10432,1974,Graduation,Divorced,19346,1,0,2014-01-30 00:00:00
9216,1971,Graduation,Married,35788,1,1,2014-01-23 00:00:00
7124,1968,Graduation,Divorced,36997,1,1,2013-02-01 00:00:00
9727,1957,Graduation,Married,23539,0,0,2014-02-28 00:00:00
5136,1973,Graduation,Single,65333,0,1,2014-01-17 00:00:00
9790,1957,Graduation,Single,78499,0,0,2013-11-23 00:00:00
1818,1971,PhD,Together,29732,1,0,2014-03-25 00:00:00
1100,1960,Master,Together,41275,1,2,2014-03-24 00:00:00
7873,1973,PhD,Together,63516,1,1,2013-07-06 00:00:00
10609,1962,PhD,Married,42769,0,1,2013-10-12 00:00:00
6950,1958,Master,Married,49572,1,1,2013-12-15 00:00:00
7233,1972,Graduation,Married,69209,0,0,2012-09-17 00:00:00
9481,1976,Graduation,Married,17148,1,0,2014-01-28 00:00:00
7699,1969,Graduation,Widow,40590,1,1,2013-10-02 00:00:00
2711,1976,Master,Together,30560,1,0,2013-06-27 00:00:00
8933,1983,2n Cycle,Married,32146,1,0,2014-05-12 00:00:00
8726,1964,2n Cycle,Divorced,41713,1,1,2014-04-29 00:00:00
1515,1975,Master,Together,34176,0,1,2014-01-22 00:00:00
5186,1955,PhD,Married,58482,0,1,2014-03-12 00:00:00
10157,1965,Graduation,Single,59686,0,1,2014-01-25 00:00:00
5667,1964,PhD,Married,60896,0,1,2012-10-11 00:00:00
902,1980,Graduation,Together,62994,1,0,2014-03-04 00:00:00
977,1957,Graduation,Together,47320,0,1,2013-08-01 00:00:00
7313,1949,2n Cycle,Widow,74859,0,0,2013-06-03 00:00:00
7600,1992,Basic,Single,15253,1,0,2013-10-28 00:00:00
9706,1974,PhD,Single,31560,1,0,2013-06-24 00:00:00
2429,1954,Graduation,Divorced,72071,0,1,2013-02-14 00:00:00
3520,1990,Master,Single,91172,0,0,2013-03-27 00:00:00
10394,1984,Graduation,Married,90000,0,0,2013-12-23 00:00:00
4548,1981,Graduation,Single,41967,1,1,2013-11-23 00:00:00
9362,1965,Graduation,Single,69263,0,1,2014-03-05 00:00:00
3968,1970,2n Cycle,Divorced,65706,0,0,2013-06-28 00:00:00
4084,1975,Graduation,Together,60934,0,1,2014-01-17 00:00:00
6721,1951,Graduation,Married,71965,0,1,2013-07-29 00:00:00
2829,1955,Graduation,Married,65210,0,1,2014-03-10 00:00:00
1772,1975,PhD,Married,79174,0,0,2013-01-11 00:00:00
1544,1967,Master,Divorced,81380,0,0,2012-12-22 00:00:00
492,1973,PhD,YOLO,48432,0,1,2012-10-18 00:00:00
4377,1971,Graduation,Married,52914,0,1,2013-01-07 00:00:00
4541,1955,Graduation,Together,38946,0,1,2013-10-24 00:00:00
1321,1974,Graduation,Married,26067,1,0,2013-11-04 00:00:00
8858,1972,PhD,Married,44325,0,1,2013-03-07 00:00:00
3266,1964,Graduation,Married,42523,0,0,2014-04-23 00:00:00
11187,1978,Basic,Single,26487,1,0,2013-05-20 00:00:00
8207,1957,2n Cycle,Married,53233,0,1,2014-03-18 00:00:00
9723,1960,Graduation,Married,67716,0,1,2013-01-10 00:00:00
2666,1972,Master,Married,76234,0,1,2014-02-06 00:00:00
5721,1956,PhD,Married,84117,0,0,2014-05-11 00:00:00
10652,1957,Master,Together,65487,0,0,2014-01-10 00:00:00
1646,1972,Basic,Married,25224,1,0,2014-03-16 00:00:00
4418,1983,Master,Single,89616,0,0,2013-02-25 00:00:00
2656,1971,Graduation,Divorced,40851,1,1,2013-02-21 00:00:00
7990,1947,Graduation,Married,27469,0,0,2012-08-02 00:00:00
8722,1957,2n Cycle,Married,82347,0,0,2012-11-06 00:00:00
7118,1957,Graduation,Married,73803,0,1,2012-08-01 00:00:00
2980,1952,Master,Single,8820,1,1,2013-03-22 00:00:00
1839,1974,Graduation,Single,43322,0,0,2014-04-21 00:00:00
10722,1973,Graduation,Together,55593,0,1,2013-08-21 00:00:00
2632,1954,Graduation,Married,50501,1,1,2013-06-18 00:00:00
9014,1975,Graduation,Married,37085,1,1,2014-06-26 00:00:00
7620,1990,Basic,Single,16185,1,0,2013-08-05 00:00:00
10968,1969,Graduation,Single,57731,0,1,2012-11-23 00:00:00
11133,1973,PhD,YOLO,48432,0,1,2012-10-18 00:00:00
2736,1978,Graduation,Married,73807,0,1,2013-01-02 00:00:00
1876,1990,Graduation,Married,18929,0,0,2013-02-16 00:00:00
5959,1968,Graduation,Single,35893,1,1,2012-10-15 00:00:00
1092,1980,Graduation,Married,61014,0,1,2012-08-11 00:00:00
4333,1954,Graduation,Together,32144,1,1,2014-03-23 00:00:00
3850,1963,Basic,Together,14918,0,1,2012-12-07 00:00:00
6168,1963,Graduation,Divorced,45146,1,1,2013-07-15 00:00:00
607,1955,2n Cycle,Divorced,41769,0,1,2013-02-13 00:00:00
10469,1981,Graduation,Together,88325,0,0,2014-02-05 00:00:00
6983,1950,Master,Divorced,38054,1,1,2014-05-01 00:00:00
3661,1995,2n Cycle,Single,80617,0,0,2012-10-12 00:00:00
9303,1976,Graduation,Married,5305,0,1,2013-07-30 00:00:00
692,1954,Graduation,Together,36807,1,1,2012-12-20 00:00:00
736,1983,Graduation,Together,28427,1,0,2013-03-21 00:00:00
9589,1948,PhD,Widow,82032,0,0,2014-04-05 00:00:00
4838,1978,Graduation,Together,22775,1,0,2013-06-19 00:00:00
9246,1985,Master,Together,40101,1,0,2012-10-14 00:00:00
6261,1979,Graduation,Married,58025,0,1,2013-11-26 00:00:00
7366,1982,Master,Single,75777,0,0,2013-07-04 00:00:00
10659,1979,2n Cycle,Together,7500,1,0,2013-05-07 00:00:00
1448,1963,Master,Married,33562,1,2,2014-06-25 00:00:00
4286,1970,PhD,Single,57642,0,1,2014-01-09 00:00:00
4749,1968,Graduation,Together,58554,1,1,2012-09-26 00:00:00
4478,1979,Graduation,Married,63777,1,1,2013-03-24 00:00:00
4201,1962,Graduation,Single,57967,0,1,2013-03-03 00:00:00
8720,1978,2n Cycle,Together,52247.25135,0,0,2012-08-12 00:00:00
10084,1972,Graduation,Married,24434,2,0,2014-05-18 00:00:00
7004,1984,Graduation,Single,11012,1,0,2013-03-16 00:00:00
9817,1970,Master,Single,44802,0,0,2012-08-21 00:00:00
8080,1986,Graduation,Single,26816,0,0,2012-08-17 00:00:00
9432,1977,Graduation,Together,666666,1,0,2013-06-02 00:00:00
8372,1974,Graduation,Married,34421,1,0,2013-07-01 00:00:00
10870,1967,Graduation,Married,61223,0,1,2013-06-13 00:00:00
4001,1946,PhD,Together,64014,2,1,2014-06-10 00:00:00
7270,1981,Graduation,Divorced,56981,0,0,2014-01-25 00:00:00
8235,1956,Master,Together,69245,0,1,2014-01-24 00:00:00
9405,1954,PhD,Married,52869,1,1,2012-10-15 00:00:00
